PVSYST 7.2.15,,,,,
,File,File date,Description,,
Project,AL - Sheffield Utilities_Project.PRJ,08/06/22 11h41,AL - Sheffield Utilities,,
Geographical Site,AL - Tuscumbia_SA_TMY.SIT,08/06/22 11h41,AL - Tuscumbia;United States;North_America;,,
Meteo data,AL - Tuscumbia__SA_TMY.MET,08/06/22 11h39,AL - Tuscumbia;Solar Anywhere V3.5;TMY,,
Simulation variant,AL - Sheffield Utilities_Project.VC1,10/06/22 11h46,540W 35% Rev(A) with Shading Model,,
Simulation date,,10/06/22 11h46,,,
,,,,,
Simulation:,Hourly values, from 01/01/90, to 31/12/90 ,,
,,,,,
date,GlobInc,GlobEff,EArray,E_Grid,PR
    ,W/m²,W/m²,kW,kW,ratio
,,,,,
21/01/90 16:00,110.38,76.529,991.5,958.01,0.6938
21/01/90 17:00,0,0,0,-12.461,1
21/01/90 18:00,0,0,0,-12.461,1
21/01/90 19:00,0,0,0,-12.461,1
21/01/90 20:00,0,0,0,-12.461,1
21/01/90 21:00,0,0,0,-12.461,1
21/01/90 22:00,0,0,0,-12.461,1
21/01/90 23:00,0,0,0,-12.461,1
22/01/90 00:00,0,0,0,-12.461,1
22/01/90 01:00,0,0,0,-12.461,1
22/01/90 02:00,0,0,0,-12.461,1
22/01/90 03:00,0,0,0,-12.461,1
22/01/90 04:00,0,0,0,-12.461,1
22/01/90 05:00,0,0,0,-12.461,1
22/01/90 06:00,0,0,0,-12.461,1
22/01/90 07:00,13.301,13.186,169.83,141.83,0.8524
22/01/90 08:00,73.205,66.462,1035,1001.6,1.0938
22/01/90 09:00,88.311,80.172,1239.5,1203.3,1.0892
22/01/90 10:00,119.69,112.71,1622.7,1581,1.0559
22/01/90 11:00,96.46,93.759,1292.1,1255.3,1.0403
22/01/90 12:00,97.831,95.195,1310.4,1273.2,1.0404
22/01/90 13:00,85.736,80.659,1141.9,1106.9,1.032
22/01/90 14:00,87.881,79.8,1209.8,1173.8,1.0677
22/01/90 15:00,56.944,51.029,792.45,761.17,1.0685
22/01/90 16:00,16.088,16.101,207.59,179.44,0.8916
22/01/90 17:00,0,0,0,-12.461,1
22/01/90 18:00,0,0,0,-12.461,1
22/01/90 19:00,0,0,0,-12.461,1
22/01/90 20:00,0,0,0,-12.461,1
22/01/90 21:00,0,0,0,-12.461,1
22/01/90 22:00,0,0,0,-12.461,1
22/01/90 23:00,0,0,0,-12.461,1
23/01/90 00:00,0,0,0,-12.461,1
23/01/90 01:00,0,0,0,-12.461,1
23/01/90 02:00,0,0,0,-12.461,1
23/01/90 03:00,0,0,0,-12.461,1
23/01/90 04:00,0,0,0,-12.461,1
23/01/90 05:00,0,0,0,-12.461,1
23/01/90 06:00,0,0,0,-12.461,1
23/01/90 07:00,10.341,10.295,131.19,103.05,0.7967
23/01/90 08:00,30.752,27.208,438.59,410.24,1.0664
23/01/90 09:00,58.512,52.813,817.86,786.48,1.0745
23/01/90 10:00,89.7,84.243,1207.9,1172.1,1.0446
23/01/90 11:00,98.391,95.634,1318.6,1281.4,1.0411
23/01/90 12:00,96.902,94.301,1297.7,1260.7,1.04
23/01/90 13:00,84.911,79.914,1130.6,1095.6,1.0315
23/01/90 14:00,59.943,54.171,820.4,788.86,1.052
23/01/90 15:00,57.743,51.751,803.91,772.53,1.0695
23/01/90 16:00,27.9,27.073,355.55,327.29,0.9377
23/01/90 17:00,0,0,0,-12.461,1
23/01/90 18:00,0,0,0,-12.461,1
23/01/90 19:00,0,0,0,-12.461,1
23/01/90 20:00,0,0,0,-12.461,1
23/01/90 21:00,0,0,0,-12.461,1
23/01/90 22:00,0,0,0,-12.461,1
23/01/90 23:00,0,0,0,-12.461,1
24/01/90 00:00,0,0,0,-12.461,1
24/01/90 01:00,0,0,0,-12.461,1
24/01/90 02:00,0,0,0,-12.461,1
24/01/90 03:00,0,0,0,-12.461,1
24/01/90 04:00,0,0,0,-12.461,1
24/01/90 05:00,0,0,0,-12.461,1
24/01/90 06:00,0,0,0,-12.461,1
24/01/90 07:00,61.768,55.537,741.5,711.4,0.9207
24/01/90 08:00,265.32,254.3,3508.2,3428.3,1.0329
24/01/90 09:00,281.18,268.77,3826.3,3737.6,1.0626
24/01/90 10:00,541.9,531.59,7201.9,6977,1.0292
24/01/90 11:00,614.77,609.53,8270.7,7986.1,1.0384
24/01/90 12:00,621.83,617.11,8359,8069.1,1.0373
24/01/90 13:00,674.81,667.58,8827,8507.5,1.0078
24/01/90 14:00,707.73,697.75,9080.5,8745.9,0.9879
24/01/90 15:00,678.67,650.85,8408.6,8114.7,0.9558
24/01/90 16:00,187.05,126.92,1672.1,1630.4,0.6968
24/01/90 17:00,0,0,0,-12.461,1
24/01/90 18:00,0,0,0,-12.461,1
24/01/90 19:00,0,0,0,-12.461,1
24/01/90 20:00,0,0,0,-12.461,1
24/01/90 21:00,0,0,0,-12.461,1
24/01/90 22:00,0,0,0,-12.461,1
24/01/90 23:00,0,0,0,-12.461,1
25/01/90 00:00,0,0,0,-12.461,1
25/01/90 01:00,0,0,0,-12.461,1
25/01/90 02:00,0,0,0,-12.461,1
25/01/90 03:00,0,0,0,-12.461,1
25/01/90 04:00,0,0,0,-12.461,1
25/01/90 05:00,0,0,0,-12.461,1
25/01/90 06:00,0,0,0,-12.461,1
25/01/90 07:00,17.271,16.953,228.37,201.4,0.9322
25/01/90 08:00,216.64,206.03,2963,2897.5,1.0691
25/01/90 09:00,131.49,122.24,1861.5,1818.1,1.1053
25/01/90 10:00,171.68,162.27,2394,2340.6,1.0898
25/01/90 11:00,217.85,212.32,3015,2947.5,1.0816
25/01/90 12:00,187.78,183.09,2594.1,2536,1.0796
25/01/90 13:00,218.76,208.13,3008.3,2940.7,1.0746
25/01/90 14:00,119.54,109.48,1671,1629.3,1.0895
25/01/90 15:00,68.059,61.318,953.4,921.05,1.0818
25/01/90 16:00,29.848,28.891,385.01,356.97,0.956
25/01/90 17:00,0,0,0,-12.461,1
25/01/90 18:00,0,0,0,-12.461,1
25/01/90 19:00,0,0,0,-12.461,1
25/01/90 20:00,0,0,0,-12.461,1
25/01/90 21:00,0,0,0,-12.461,1
25/01/90 22:00,0,0,0,-12.461,1
25/01/90 23:00,0,0,0,-12.461,1
26/01/90 00:00,0,0,0,-12.461,1
26/01/90 01:00,0,0,0,-12.461,1
26/01/90 02:00,0,0,0,-12.461,1
26/01/90 03:00,0,0,0,-12.461,1
26/01/90 04:00,0,0,0,-12.461,1
26/01/90 05:00,0,0,0,-12.461,1
26/01/90 06:00,0,0,0,-12.461,1
26/01/90 07:00,23.75,23.125,306.55,278.78,0.9383
26/01/90 08:00,51.221,45.907,735.76,705.51,1.1011
26/01/90 09:00,81.132,73.579,1145.2,1110.6,1.0943
26/01/90 10:00,95.263,89.516,1288.7,1252.1,1.0507
26/01/90 11:00,116.97,113.72,1579.1,1538.3,1.0513
26/01/90 12:00,115.7,112.66,1555.8,1515.2,1.0469
26/01/90 13:00,96.276,90.776,1289.7,1252.9,1.0403
26/01/90 14:00,81.039,73.594,1112.1,1077.4,1.0628
26/01/90 15:00,44.217,39.371,614.76,584.99,1.0576
26/01/90 16:00,26.259,25.577,335.01,306.68,0.9336
26/01/90 17:00,0,0,0,-12.461,1
26/01/90 18:00,0,0,0,-12.461,1
26/01/90 19:00,0,0,0,-12.461,1
26/01/90 20:00,0,0,0,-12.461,1
26/01/90 21:00,0,0,0,-12.461,1
26/01/90 22:00,0,0,0,-12.461,1
26/01/90 23:00,0,0,0,-12.461,1
27/01/90 00:00,0,0,0,-12.461,1
27/01/90 01:00,0,0,0,-12.461,1
27/01/90 02:00,0,0,0,-12.461,1
27/01/90 03:00,0,0,0,-12.461,1
27/01/90 04:00,0,0,0,-12.461,1
27/01/90 05:00,0,0,0,-12.461,1
27/01/90 06:00,0,0,0,-12.461,1
27/01/90 07:00,20.348,19.868,262.37,234.65,0.9218
27/01/90 08:00,71.49,64.652,1023.5,990.59,1.1077
27/01/90 09:00,279.04,266.42,3764,3675.8,1.053
27/01/90 10:00,638.84,629.13,8336.1,8045.1,1.0067
27/01/90 11:00,623.3,618.29,8270.6,7982.6,1.0238
27/01/90 12:00,631.24,626.41,8345.7,8052.4,1.0197
27/01/90 13:00,677.47,670.39,8736.9,8418.5,0.9933
27/01/90 14:00,729.06,719.57,9123.5,8779.2,0.9626
27/01/90 15:00,700.35,674.2,8463.2,8159.1,0.9313
27/01/90 16:00,203.33,149.36,1919.7,1872,0.736
27/01/90 17:00,0,0,0,-12.461,1
27/01/90 18:00,0,0,0,-12.461,1
27/01/90 19:00,0,0,0,-12.461,1
27/01/90 20:00,0,0,0,-12.461,1
27/01/90 21:00,0,0,0,-12.461,1
27/01/90 22:00,0,0,0,-12.461,1
27/01/90 23:00,0,0,0,-12.461,1
28/01/90 00:00,0,0,0,-12.461,1
28/01/90 01:00,0,0,0,-12.461,1
28/01/90 02:00,0,0,0,-12.461,1
28/01/90 03:00,0,0,0,-12.461,1
28/01/90 04:00,0,0,0,-12.461,1
28/01/90 05:00,0,0,0,-12.461,1
28/01/90 06:00,0,0,0,-12.461,1
28/01/90 07:00,117.7,103.11,1379.1,1342.6,0.9119
28/01/90 08:00,609.63,591.63,7823.9,7566.8,0.9922
28/01/90 09:00,540.59,527.47,7050.3,6831.7,1.0102
28/01/90 10:00,376.77,367.24,4950.7,4823.8,1.0234
28/01/90 11:00,331.14,325.14,4382.3,4272.6,1.0314
28/01/90 12:00,563.59,557.79,7342.6,7102.5,1.0074
28/01/90 13:00,627.17,617.32,7974.3,7697.8,0.9812
28/01/90 14:00,387.12,372.94,4961.4,4830.8,0.9975
28/01/90 15:00,298.26,282.47,3752.3,3660.1,0.981
28/01/90 16:00,56.72,50.735,650.05,619.12,0.8726
28/01/90 17:00,0,0,0,-12.461,1
28/01/90 18:00,0,0,0,-12.461,1
28/01/90 19:00,0,0,0,-12.461,1
28/01/90 20:00,0,0,0,-12.461,1
28/01/90 21:00,0,0,0,-12.461,1
28/01/90 22:00,0,0,0,-12.461,1
28/01/90 23:00,0,0,0,-12.461,1
29/01/90 00:00,0,0,0,-12.461,1
29/01/90 01:00,0,0,0,-12.461,1
29/01/90 02:00,0,0,0,-12.461,1
29/01/90 03:00,0,0,0,-12.461,1
29/01/90 04:00,0,0,0,-12.461,1
29/01/90 05:00,0,0,0,-12.461,1
29/01/90 06:00,0,0,0,-12.461,1
29/01/90 07:00,10.205,10.018,122.89,93.607,0.7333
29/01/90 08:00,29.018,25.626,398.71,369.52,1.018
29/01/90 09:00,54.518,49.21,732.39,700.55,1.0272
29/01/90 10:00,81.597,76.642,1057.8,1022.2,1.0015
29/01/90 11:00,101.28,98.423,1311.4,1272.2,1.0042
29/01/90 12:00,160.26,156.24,2099.5,2047.1,1.0211
29/01/90 13:00,111.48,105.31,1440.9,1399.6,1.0036
29/01/90 14:00,60.531,54.839,792.65,759.9,1.0035
29/01/90 15:00,32.256,28.499,429.11,399.47,0.99
29/01/90 16:00,13.648,13.456,165.28,135.76,0.7952
29/01/90 17:00,0,0,0,-12.461,1
29/01/90 18:00,0,0,0,-12.461,1
29/01/90 19:00,0,0,0,-12.461,1
29/01/90 20:00,0,0,0,-12.461,1
29/01/90 21:00,0,0,0,-12.461,1
29/01/90 22:00,0,0,0,-12.461,1
29/01/90 23:00,0,0,0,-12.461,1
30/01/90 00:00,0,0,0,-12.461,1
30/01/90 01:00,0,0,0,-12.461,1
30/01/90 02:00,0,0,0,-12.461,1
30/01/90 03:00,0,0,0,-12.461,1
30/01/90 04:00,0,0,0,-12.461,1
30/01/90 05:00,0,0,0,-12.461,1
30/01/90 06:00,0,0,0,-12.461,1
30/01/90 07:00,178.95,157.91,2115.9,2068.2,0.9239
30/01/90 08:00,721.45,703.06,9180.7,8843.4,0.9799
30/01/90 09:00,747.95,737.93,9616.9,9248.2,0.9884
30/01/90 10:00,707.31,700.19,9256.5,8910.6,1.0071
30/01/90 11:00,663.49,658.43,8866.5,8544.5,1.0295
30/01/90 12:00,660.76,655.94,8805.6,8486.5,1.0267
30/01/90 13:00,702.13,695.12,9133.4,8792.5,1.001
30/01/90 14:00,746.67,737.01,9441.9,9079.7,0.9721
30/01/90 15:00,732.77,709.01,8989.8,8656,0.9443
30/01/90 16:00,246.42,192.89,2500.3,2442.1,0.7922
30/01/90 17:00,0,0,0,-12.461,1
30/01/90 18:00,0,0,0,-12.461,1
30/01/90 19:00,0,0,0,-12.461,1
30/01/90 20:00,0,0,0,-12.461,1
30/01/90 21:00,0,0,0,-12.461,1
30/01/90 22:00,0,0,0,-12.461,1
30/01/90 23:00,0,0,0,-12.461,1
31/01/90 00:00,0,0,0,-12.461,1
31/01/90 01:00,0,0,0,-12.461,1
31/01/90 02:00,0,0,0,-12.461,1
31/01/90 03:00,0,0,0,-12.461,1
31/01/90 04:00,0,0,0,-12.461,1
31/01/90 05:00,0,0,0,-12.461,1
31/01/90 06:00,0,0,0,-12.461,1
31/01/90 07:00,12.036,11.733,151.81,123.86,0.8226
31/01/90 08:00,34.715,30.779,497.84,469.36,1.0808
31/01/90 09:00,83.045,75.385,1162.5,1127.4,1.0852
31/01/90 10:00,85.313,80.171,1143.1,1108.1,1.0383
31/01/90 11:00,105.18,102.22,1402.2,1363.4,1.0362
31/01/90 12:00,118.84,115.77,1582.9,1541.2,1.0367
31/01/90 13:00,93.034,87.873,1227.7,1190.9,1.0233
31/01/90 14:00,62.412,56.605,838.08,805.81,1.0321
31/01/90 15:00,33.814,29.899,464.37,435.37,1.0292
31/01/90 16:00,19.335,18.823,245.5,217.26,0.8982
31/01/90 17:00,0,0,0,-12.461,1
31/01/90 18:00,0,0,0,-12.461,1
31/01/90 19:00,0,0,0,-12.461,1
31/01/90 20:00,0,0,0,-12.461,1
31/01/90 21:00,0,0,0,-12.461,1
31/01/90 22:00,0,0,0,-12.461,1
31/01/90 23:00,0,0,0,-12.461,1
1/2/1990 0:00,0,0,0,-12.461,1
1/2/1990 1:00,0,0,0,-12.461,1
1/2/1990 2:00,0,0,0,-12.461,1
1/2/1990 3:00,0,0,0,-12.461,1
1/2/1990 4:00,0,0,0,-12.461,1
1/2/1990 5:00,0,0,0,-12.461,1
1/2/1990 6:00,0,0,0,-12.461,1
1/2/1990 7:00,12.958,12.589,154.55,125.1,0.7717
1/2/1990 8:00,31.406,27.779,427.04,397.5,1.0117
1/2/1990 9:00,56.337,50.9,747.82,715.44,1.0152
1/2/1990 10:00,82.6,77.624,1059.2,1023.1,0.9901
1/2/1990 11:00,102.25,99.37,1305.2,1265.4,0.9893
1/2/1990 12:00,113.93,110.99,1458.2,1416,0.9935
1/2/1990 13:00,238.25,229.13,3077.9,3003,1.0076
1/2/1990 14:00,121,111.57,1587.8,1543.7,1.0198
1/2/1990 15:00,163,152.03,2100.5,2047.3,1.0041
1/2/1990 16:00,22.287,21.597,270.15,240.69,0.8633
1/2/1990 17:00,0,0,0,-12.461,1
1/2/1990 18:00,0,0,0,-12.461,1
1/2/1990 19:00,0,0,0,-12.461,1
1/2/1990 20:00,0,0,0,-12.461,1
1/2/1990 21:00,0,0,0,-12.461,1
1/2/1990 22:00,0,0,0,-12.461,1
1/2/1990 23:00,0,0,0,-12.461,1
2/2/1990 0:00,0,0,0,-12.461,1
2/2/1990 1:00,0,0,0,-12.461,1
2/2/1990 2:00,0,0,0,-12.461,1
2/2/1990 3:00,0,0,0,-12.461,1
2/2/1990 4:00,0,0,0,-12.461,1
2/2/1990 5:00,0,0,0,-12.461,1
2/2/1990 6:00,0,0,0,-12.461,1
2/2/1990 7:00,101.59,94.629,1189.5,1151.6,0.9062
2/2/1990 8:00,199.98,190.9,2518.9,2457,0.9821
2/2/1990 9:00,167.13,156.23,2175.6,2120,1.014
2/2/1990 10:00,97.949,92.236,1240.7,1201.2,0.9804
2/2/1990 11:00,145.39,141.4,1840.6,1790.7,0.9845
2/2/1990 12:00,139.62,136.08,1758.9,1710.3,0.9792
2/2/1990 13:00,175.78,168.25,2201.3,2143.8,0.975
2/2/1990 14:00,366.56,352.12,4547.2,4425.7,0.9651
2/2/1990 15:00,109.36,100.88,1389.4,1347.2,0.9848
2/2/1990 16:00,20.158,19.495,239.29,209.41,0.8304
2/2/1990 17:00,0,0,0,-12.461,1
2/2/1990 18:00,0,0,0,-12.461,1
2/2/1990 19:00,0,0,0,-12.461,1
2/2/1990 20:00,0,0,0,-12.461,1
2/2/1990 21:00,0,0,0,-12.461,1
2/2/1990 22:00,0,0,0,-12.461,1
2/2/1990 23:00,0,0,0,-12.461,1
3/2/1990 0:00,0,0,0,-12.461,1
3/2/1990 1:00,0,0,0,-12.461,1
3/2/1990 2:00,0,0,0,-12.461,1
3/2/1990 3:00,0,0,0,-12.461,1
3/2/1990 4:00,0,0,0,-12.461,1
3/2/1990 5:00,0,0,0,-12.461,1
3/2/1990 6:00,0,0,0,-12.461,1
3/2/1990 7:00,221.31,203.13,2589,2527.4,0.9129
3/2/1990 8:00,730.23,712.54,8916.7,8583.7,0.9397
3/2/1990 9:00,758.61,749.15,9348.5,8985.4,0.9468
3/2/1990 10:00,694.74,684.98,8761,8435.6,0.9706
3/2/1990 11:00,431.29,424.26,5632.4,5473.9,1.0146
3/2/1990 12:00,457.79,451.6,5968.4,5794.8,1.0119
3/2/1990 13:00,393.55,383.94,5073.5,4938.6,1.0031
3/2/1990 14:00,288.22,274.07,3749.9,3657.8,1.0145
3/2/1990 15:00,453.07,435.56,5628.2,5469.9,0.9651
3/2/1990 16:00,243.37,212.82,2704.9,2639.8,0.8671
3/2/1990 17:00,0,0,0,-12.461,1
3/2/1990 18:00,0,0,0,-12.461,1
3/2/1990 19:00,0,0,0,-12.461,1
3/2/1990 20:00,0,0,0,-12.461,1
3/2/1990 21:00,0,0,0,-12.461,1
3/2/1990 22:00,0,0,0,-12.461,1
3/2/1990 23:00,0,0,0,-12.461,1
4/2/1990 0:00,0,0,0,-12.461,1
4/2/1990 1:00,0,0,0,-12.461,1
4/2/1990 2:00,0,0,0,-12.461,1
4/2/1990 3:00,0,0,0,-12.461,1
4/2/1990 4:00,0,0,0,-12.461,1
4/2/1990 5:00,0,0,0,-12.461,1
4/2/1990 6:00,0,0,0,-12.461,1
4/2/1990 7:00,219.86,202.87,2674.7,2614.2,0.9505
4/2/1990 8:00,725.96,708.38,9138.9,8800.3,0.969
4/2/1990 9:00,747.79,737.52,9514.3,9149.3,0.9781
4/2/1990 10:00,700.21,692.49,9053.2,8716.5,0.9951
4/2/1990 11:00,684.1,678.59,9040.3,8704.4,1.0171
4/2/1990 12:00,682.97,678,9000.4,8666.1,1.0143
4/2/1990 13:00,720.88,713.68,9279.8,8926.3,0.9898
4/2/1990 14:00,753,743.09,9470.5,9104.3,0.9665
4/2/1990 15:00,750.99,731.23,9235.2,8884.4,0.9457
4/2/1990 16:00,306.38,271.95,3512,3429.4,0.8948
4/2/1990 17:00,0,0,0,-12.461,1
4/2/1990 18:00,0,0,0,-12.461,1
4/2/1990 19:00,0,0,0,-12.461,1
4/2/1990 20:00,0,0,0,-12.461,1
4/2/1990 21:00,0,0,0,-12.461,1
4/2/1990 22:00,0,0,0,-12.461,1
4/2/1990 23:00,0,0,0,-12.461,1
5/2/1990 0:00,0,0,0,-12.461,1
5/2/1990 1:00,0,0,0,-12.461,1
5/2/1990 2:00,0,0,0,-12.461,1
5/2/1990 3:00,0,0,0,-12.461,1
5/2/1990 4:00,0,0,0,-12.461,1
5/2/1990 5:00,0,0,0,-12.461,1
5/2/1990 6:00,0,0,0,-12.461,1
5/2/1990 7:00,221.42,205.32,2724.9,2664,0.9618
5/2/1990 8:00,728.87,712.03,9205.6,8863.7,0.9721
5/2/1990 9:00,760.63,751.16,9660.2,9285.4,0.9758
5/2/1990 10:00,727.82,720.47,9360.9,9003,0.9888
5/2/1990 11:00,685.03,679.73,8961.5,8627.8,1.0068
5/2/1990 12:00,679.78,674.77,8871.8,8542.9,1.0046
5/2/1990 13:00,719.28,711.98,9200.1,8849.9,0.9835
5/2/1990 14:00,762.84,753.41,9484.3,9114,0.9551
5/2/1990 15:00,736.8,717.76,8995.2,8657.2,0.9393
5/2/1990 16:00,274.44,249.64,3203,3127.3,0.9109
5/2/1990 17:00,0,0,0,-12.461,1
5/2/1990 18:00,0,0,0,-12.461,1
5/2/1990 19:00,0,0,0,-12.461,1
5/2/1990 20:00,0,0,0,-12.461,1
5/2/1990 21:00,0,0,0,-12.461,1
5/2/1990 22:00,0,0,0,-12.461,1
5/2/1990 23:00,0,0,0,-12.461,1
6/2/1990 0:00,0,0,0,-12.461,1
6/2/1990 1:00,0,0,0,-12.461,1
6/2/1990 2:00,0,0,0,-12.461,1
6/2/1990 3:00,0,0,0,-12.461,1
6/2/1990 4:00,0,0,0,-12.461,1
6/2/1990 5:00,0,0,0,-12.461,1
6/2/1990 6:00,0,0,0,-12.461,1
6/2/1990 7:00,96.243,91.015,1210.8,1175.5,0.9763
6/2/1990 8:00,543.78,526.75,7018.3,6802.6,1
6/2/1990 9:00,678.26,664.32,8712,8398,0.9898
6/2/1990 10:00,446.39,435.8,5871.4,5706.5,1.0219
6/2/1990 11:00,286.43,280.01,3811.8,3719.5,1.0381
6/2/1990 12:00,251.84,246,3355,3275,1.0396
6/2/1990 13:00,203.64,194,2699.4,2635.3,1.0345
6/2/1990 14:00,319.73,305.72,4183.9,4080.7,1.0202
6/2/1990 15:00,188.23,176.23,2489.7,2430.2,1.032
6/2/1990 16:00,124.93,116.32,1511.3,1470,0.9406
6/2/1990 17:00,0,0,0,-12.461,1
6/2/1990 18:00,0,0,0,-12.461,1
6/2/1990 19:00,0,0,0,-12.461,1
6/2/1990 20:00,0,0,0,-12.461,1
6/2/1990 21:00,0,0,0,-12.461,1
6/2/1990 22:00,0,0,0,-12.461,1
6/2/1990 23:00,0,0,0,-12.461,1
7/2/1990 0:00,0,0,0,-12.461,1
7/2/1990 1:00,0,0,0,-12.461,1
7/2/1990 2:00,0,0,0,-12.461,1
7/2/1990 3:00,0,0,0,-12.461,1
7/2/1990 4:00,0,0,0,-12.461,1
7/2/1990 5:00,0,0,0,-12.461,1
7/2/1990 6:00,0,0,0,-12.461,1
7/2/1990 7:00,240.57,225.28,2988.8,2922,0.9709
7/2/1990 8:00,721.91,704.22,9112.4,8775.6,0.9717
7/2/1990 9:00,733.38,722.26,9261.2,8909.9,0.9712
7/2/1990 10:00,741.03,733.27,9426.2,9060.9,0.9775
7/2/1990 11:00,701.26,695.93,9039.6,8697.1,0.9914
7/2/1990 12:00,697.57,692.58,9000.2,8660.2,0.9924
7/2/1990 13:00,732.19,724.88,9231.8,8875.6,0.969
7/2/1990 14:00,768.87,758.23,9467.5,9095.2,0.9456
7/2/1990 15:00,694.46,676.53,8434.8,8130,0.9358
7/2/1990 16:00,301.65,278.63,3534.6,3449.2,0.9141
7/2/1990 17:00,8.2475,8.0569,95.626,66.259,0.6422
7/2/1990 18:00,0,0,0,-12.461,1
7/2/1990 19:00,0,0,0,-12.461,1
7/2/1990 20:00,0,0,0,-12.461,1
7/2/1990 21:00,0,0,0,-12.461,1
7/2/1990 22:00,0,0,0,-12.461,1
7/2/1990 23:00,0,0,0,-12.461,1
8/2/1990 0:00,0,0,0,-12.461,1
8/2/1990 1:00,0,0,0,-12.461,1
8/2/1990 2:00,0,0,0,-12.461,1
8/2/1990 3:00,0,0,0,-12.461,1
8/2/1990 4:00,0,0,0,-12.461,1
8/2/1990 5:00,0,0,0,-12.461,1
8/2/1990 6:00,0,0,0,-12.461,1
8/2/1990 7:00,256.01,240.92,3122.9,3050.5,0.9525
8/2/1990 8:00,749.37,732.42,9310.9,8957.1,0.9555
8/2/1990 9:00,694.2,680.15,8817,8493.5,0.978
8/2/1990 10:00,260.3,251.71,3455.4,3373.9,1.0361
8/2/1990 11:00,124.84,121.37,1659.1,1615.9,1.0348
8/2/1990 12:00,192.28,187.64,2580.4,2519.8,1.0476
8/2/1990 13:00,101.13,95.799,1336.5,1298.2,1.0262
8/2/1990 14:00,90.211,82.376,1222.7,1186.2,1.0511
8/2/1990 15:00,70.338,63.137,982.07,948.76,1.0783
8/2/1990 16:00,41.809,40.074,539.7,510.73,0.9765
8/2/1990 17:00,0,0,0,-12.461,1
8/2/1990 18:00,0,0,0,-12.461,1
8/2/1990 19:00,0,0,0,-12.461,1
8/2/1990 20:00,0,0,0,-12.461,1
8/2/1990 21:00,0,0,0,-12.461,1
8/2/1990 22:00,0,0,0,-12.461,1
8/2/1990 23:00,0,0,0,-12.461,1
9/2/1990 0:00,0,0,0,-12.461,1
9/2/1990 1:00,0,0,0,-12.461,1
9/2/1990 2:00,0,0,0,-12.461,1
9/2/1990 3:00,0,0,0,-12.461,1
9/2/1990 4:00,0,0,0,-12.461,1
9/2/1990 5:00,0,0,0,-12.461,1
9/2/1990 6:00,0,0,0,-12.461,1
9/2/1990 7:00,20.383,19.645,262.9,235.27,0.9227
9/2/1990 8:00,67.766,60.992,979.38,947.11,1.1172
9/2/1990 9:00,73.021,66.298,1030.7,997.92,1.0925
9/2/1990 10:00,90.337,85.073,1227.9,1192.5,1.0553
9/2/1990 11:00,110.15,107.07,1495.4,1456.3,1.0569
9/2/1990 12:00,220.98,216.42,3025.1,2956.4,1.0694
9/2/1990 13:00,501.73,490.98,6754.1,6552.3,1.044
9/2/1990 14:00,360.66,346.26,4847.7,4727.7,1.0479
9/2/1990 15:00,342.68,327.75,4542.2,4432,1.0339
9/2/1990 16:00,206.61,193.02,2583.3,2525.2,0.977
9/2/1990 17:00,8.8347,8.908,111.87,83.96,0.7597
9/2/1990 18:00,0,0,0,-12.461,1
9/2/1990 19:00,0,0,0,-12.461,1
9/2/1990 20:00,0,0,0,-12.461,1
9/2/1990 21:00,0,0,0,-12.461,1
9/2/1990 22:00,0,0,0,-12.461,1
9/2/1990 23:00,0,0,0,-12.461,1
10/2/1990 0:00,0,0,0,-12.461,1
10/2/1990 1:00,0,0,0,-12.461,1
10/2/1990 2:00,0,0,0,-12.461,1
10/2/1990 3:00,0,0,0,-12.461,1
10/2/1990 4:00,0,0,0,-12.461,1
10/2/1990 5:00,0,0,0,-12.461,1
10/2/1990 6:00,0,0,0,-12.461,1
10/2/1990 7:00,288.77,274.35,3664.9,3582.3,0.9917
10/2/1990 8:00,764.71,748.64,9803.9,9428,0.9855
10/2/1990 9:00,783.22,773.81,9998.1,9610,0.9808
10/2/1990 10:00,754.23,746.79,9897,9511.8,1.0081
10/2/1990 11:00,716.26,710.85,9598.6,9231.2,1.0302
10/2/1990 12:00,710.46,704.58,9502.8,9140.8,1.0285
10/2/1990 13:00,481.18,473.15,6421.5,6234.3,1.0357
10/2/1990 14:00,268.16,255.95,3606.8,3523.2,1.0503
10/2/1990 15:00,82.369,74.809,1147.6,1112.6,1.0798
10/2/1990 16:00,191.83,179.41,2386.6,2331.9,0.9717
10/2/1990 17:00,11.802,11.729,148.5,120.55,0.8165
10/2/1990 18:00,0,0,0,-12.461,1
10/2/1990 19:00,0,0,0,-12.461,1
10/2/1990 20:00,0,0,0,-12.461,1
10/2/1990 21:00,0,0,0,-12.461,1
10/2/1990 22:00,0,0,0,-12.461,1
10/2/1990 23:00,0,0,0,-12.461,1
11/2/1990 0:00,0,0,0,-12.461,1
11/2/1990 1:00,0,0,0,-12.461,1
11/2/1990 2:00,0,0,0,-12.461,1
11/2/1990 3:00,0,0,0,-12.461,1
11/2/1990 4:00,0,0,0,-12.461,1
11/2/1990 5:00,0,0,0,-12.461,1
11/2/1990 6:00,0,0,0,-12.461,1
11/2/1990 7:00,240.78,230.11,3071.4,3003,0.997
11/2/1990 8:00,710.81,694.2,9030,8699.4,0.9783
11/2/1990 9:00,763.15,752.66,9746,9366.5,0.9811
11/2/1990 10:00,744.6,737.07,9599.7,9226.9,0.9906
